# Wall heat-flux
# Time        	patch         	min           	max           	integral      
165           	oil_to_sphere	4.283969e+03	1.423539e+04	2.229441e+01
170           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
170           	minX	0.000000e+00	0.000000e+00	0.000000e+00
170           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
170           	minY	0.000000e+00	0.000000e+00	0.000000e+00
170           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
170           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
170           	oil_to_sphere	4.180312e+03	1.388760e+04	2.175156e+01
175           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
175           	minX	0.000000e+00	0.000000e+00	0.000000e+00
175           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
175           	minY	0.000000e+00	0.000000e+00	0.000000e+00
175           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
175           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
175           	oil_to_sphere	4.078255e+03	1.354523e+04	2.121718e+01
180           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
180           	minX	0.000000e+00	0.000000e+00	0.000000e+00
180           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
180           	minY	0.000000e+00	0.000000e+00	0.000000e+00
180           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
180           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
180           	oil_to_sphere	3.977816e+03	1.320832e+04	2.069133e+01
185           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
185           	minX	0.000000e+00	0.000000e+00	0.000000e+00
185           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
185           	minY	0.000000e+00	0.000000e+00	0.000000e+00
185           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
185           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
185           	oil_to_sphere	3.879028e+03	1.287695e+04	2.017413e+01
190           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
190           	minX	0.000000e+00	0.000000e+00	0.000000e+00
190           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
190           	minY	0.000000e+00	0.000000e+00	0.000000e+00
190           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
190           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
190           	oil_to_sphere	3.781898e+03	1.255118e+04	1.966555e+01
195           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
